ID_LAT_LON_YEAR_WEEK,emission
ID_-2.058_30.642_2022_06,32.414932
ID_-2.058_30.642_2022_07,28.847145
ID_-2.058_30.642_2022_08,32.602604
ID_-2.058_30.642_2022_09,36.82576
ID_-2.058_30.642_2022_10,47.976418
ID_-2.058_30.642_2022_11,47.7607
ID_-2.058_30.642_2022_12,56.522694
ID_-2.058_30.642_2022_13,44.04391
ID_-2.058_30.642_2022_14,93.72484
ID_-2.058_30.642_2022_15,98.78046
ID_-2.058_30.642_2022_16,82.047646
ID_-2.058_30.642_2022_17,48.80892
ID_-2.058_30.642_2022_18,40.849438
ID_-2.058_30.642_2022_19,43.92844
ID_-2.058_30.642_2022_20,51.832684
ID_-2.058_30.642_2022_21,53.471195
ID_-2.058_30.642_2022_22,48.78104
ID_-2.058_30.642_2022_23,61.46975
ID_-2.058_30.642_2022_24,59.847725
ID_-2.058_30.642_2022_25,62.684086
ID_-2.058_30.642_2022_26,48.60661
ID_-2.058_30.642_2022_27,37.30301
ID_-2.058_30.642_2022_28,43.997566
ID_-2.058_30.642_2022_29,43.55253
ID_-2.058_30.642_2022_30,56.13867
ID_-2.058_30.642_2022_31,60.375755
ID_-2.058_30.642_2022_32,46.490692
ID_-2.058_30.642_2022_33,71.86352
ID_-2.058_30.642_2022_34,58.91713
ID_-2.058_30.642_2022_35,71.12982
ID_-2.058_30.642_2022_36,69.08721
ID_-2.058_30.642_2022_37,63.967773
ID_-2.058_30.642_2022_38,64.96931
ID_-2.058_30.642_2022_39,79.19328
ID_-2.058_30.642_2022_40,89.34626
ID_-2.058_30.642_2022_41,90.67388
ID_-2.058_30.642_2022_42,116.04579
ID_-2.058_30.642_2022_43,78.11847
ID_-2.058_30.642_2022_44,56.96423
ID_-2.058_30.642_2022_45,43.553352
ID_-2.058_30.642_2022_46,44.996677
ID_-2.058_30.642_2022_47,58.515972
ID_-2.058_30.642_2022_48,53.62645
ID_-2.055_30.845_2022_00,90.132805
ID_-2.055_30.845_2022_01,4.703638
ID_-2.055_30.845_2022_02,8.795359
ID_-2.055_30.845_2022_03,1.7331126
ID_-2.055_30.845_2022_04,1.7141242
ID_-2.055_30.845_2022_05,3.0183861
ID_-2.055_30.845_2022_06,6.8555136
ID_-2.055_30.845_2022_07,3.3504963
ID_-2.055_30.845_2022_08,6.034951
ID_-2.055_30.845_2022_09,0.53660595
ID_-2.055_30.845_2022_10,3.0178173
ID_-2.055_30.845_2022_11,8.674899
ID_-2.055_30.845_2022_12,3.9132872
ID_-2.055_30.845_2022_13,1.9347284
ID_-2.055_30.845_2022_14,29.455727
ID_-2.055_30.845_2022_15,31.720573
ID_-2.055_30.845_2022_16,11.462534
ID_-2.055_30.845_2022_17,20.806992
ID_-2.055_30.845_2022_18,16.165741
ID_-2.055_30.845_2022_19,2.4093995
ID_-2.055_30.845_2022_20,7.5433292
ID_-2.055_30.845_2022_21,3.4784553
ID_-2.055_30.845_2022_22,13.231517
ID_-2.055_30.845_2022_23,1.7107207
ID_-2.055_30.845_2022_24,2.5471637
ID_-2.055_30.845_2022_25,2.7585855
ID_-2.055_30.845_2022_26,9.477868
ID_-2.055_30.845_2022_27,12.142882
ID_-2.055_30.845_2022_28,11.605384
ID_-2.055_30.845_2022_29,8.785346
ID_-2.055_30.845_2022_30,4.3461413
ID_-2.055_30.845_2022_31,3.2396703
ID_-2.055_30.845_2022_32,26.972258
ID_-2.055_30.845_2022_33,22.87373
ID_-2.055_30.845_2022_34,6.7649302
ID_-2.055_30.845_2022_35,4.7321734
ID_-2.055_30.845_2022_36,0.010270551
ID_-2.055_30.845_2022_37,9.839665
ID_-2.055_30.845_2022_38,32.562374
ID_-2.055_30.845_2022_39,25.130287
ID_-2.055_30.845_2022_40,41.056858
ID_-2.055_30.845_2022_41,25.356892
ID_-2.055_30.845_2022_42,56.05398
ID_-2.055_30.845_2022_43,41.538628
ID_-2.055_30.845_2022_44,43.511993
ID_-2.055_30.845_2022_45,7.1012893
ID_-2.055_30.845_2022_46,7.2679687
ID_-2.055_30.845_2022_47,7.4938464
ID_-2.055_30.845_2022_48,7.0666447
ID_-2.073_28.627_2022_00,86.93045
ID_-2.073_28.627_2022_01,12.838234
ID_-2.073_28.627_2022_02,21.705822
ID_-2.073_28.627_2022_03,19.929733
ID_-2.073_28.627_2022_04,21.051126
ID_-2.073_28.627_2022_05,5.011212
ID_-2.073_28.627_2022_06,19.683163
ID_-2.073_28.627_2022_07,22.066902
ID_-2.073_28.627_2022_08,20.840662
ID_-2.073_28.627_2022_09,22.5019
ID_-2.073_28.627_2022_10,12.007635
ID_-2.073_28.627_2022_11,11.406575
ID_-2.073_28.627_2022_12,12.591727
ID_-2.073_28.627_2022_13,14.713515
ID_-2.073_28.627_2022_14,10.873908
ID_-2.073_28.627_2022_15,3.9521852
ID_-2.073_28.627_2022_16,8.7698965
ID_-2.073_28.627_2022_17,14.468472
ID_-2.073_28.627_2022_18,3.6844275
ID_-2.073_28.627_2022_19,11.089929
ID_-2.073_28.627_2022_20,6.504651
ID_-2.073_28.627_2022_21,18.413076
ID_-2.073_28.627_2022_22,7.1566777
ID_-2.073_28.627_2022_23,5.2614574
ID_-2.073_28.627_2022_24,8.649007
ID_-2.073_28.627_2022_25,2.1005597
ID_-2.073_28.627_2022_26,2.565984
ID_-2.073_28.627_2022_27,19.099463
ID_-2.073_28.627_2022_28,6.5039697
ID_-2.073_28.627_2022_29,12.371282
ID_-2.073_28.627_2022_30,10.12681
ID_-2.073_28.627_2022_31,7.4959617
ID_-2.073_28.627_2022_32,7.3833094
ID_-2.073_28.627_2022_33,8.123493
ID_-2.073_28.627_2022_34,9.812178
ID_-2.073_28.627_2022_35,3.7161236
ID_-2.073_28.627_2022_36,7.5231457
ID_-2.073_28.627_2022_37,4.4814773
ID_-2.073_28.627_2022_38,8.415593
ID_-2.073_28.627_2022_39,1.4245307
ID_-2.073_28.627_2022_40,8.043716
ID_-2.073_28.627_2022_41,3.723136
ID_-2.073_28.627_2022_42,5.145284
ID_-2.073_28.627_2022_43,4.5661545
ID_-2.073_28.627_2022_44,16.285015
ID_-2.073_28.627_2022_45,12.311857
ID_-2.073_28.627_2022_46,8.0208025
ID_-2.073_28.627_2022_47,17.518526
ID_-2.073_28.627_2022_48,3.2912974
ID_-2.070_29.230_2022_00,114.07919
ID_-2.070_29.230_2022_01,0.25934264
ID_-2.070_29.230_2022_02,4.384972
ID_-2.070_29.230_2022_03,2.2591324
ID_-2.070_29.230_2022_04,8.2639065
ID_-2.070_29.230_2022_05,87.31522
ID_-2.070_29.230_2022_06,6.014954
ID_-2.070_29.230_2022_07,7.601671
ID_-2.070_29.230_2022_08,118.07122
ID_-2.070_29.230_2022_09,92.40217
ID_-2.070_29.230_2022_10,26.52298
ID_-2.070_29.230_2022_11,5.1570215
ID_-2.070_29.230_2022_12,22.636505
ID_-2.070_29.230_2022_13,2.3085005
ID_-2.070_29.230_2022_14,4.0907025
ID_-2.070_29.230_2022_15,5.607117
ID_-2.070_29.230_2022_16,7.8530893
ID_-2.070_29.230_2022_17,17.881426
ID_-2.070_29.230_2022_18,13.499096
ID_-2.070_29.230_2022_19,6.1851006
ID_-2.070_29.230_2022_20,14.779988
ID_-2.070_29.230_2022_21,9.62782
ID_-2.070_29.230_2022_22,12.319305
ID_-2.070_29.230_2022_23,0.59576535
ID_-2.070_29.230_2022_24,0.8460181
ID_-2.070_29.230_2022_25,0.9613389
ID_-2.070_29.230_2022_26,2.3715317
ID_-2.070_29.230_2022_27,2.9740977
ID_-2.070_29.230_2022_28,5.9904222
ID_-2.070_29.230_2022_29,4.435145
ID_-2.070_29.230_2022_30,2.6918898
ID_-2.070_29.230_2022_31,6.608612
ID_-2.070_29.230_2022_32,5.679157
ID_-2.070_29.230_2022_33,22.70534
ID_-2.070_29.230_2022_34,33.78245
ID_-2.070_29.230_2022_35,9.139265
ID_-2.070_29.230_2022_36,7.853824
ID_-2.070_29.230_2022_37,12.135006
ID_-2.070_29.230_2022_38,2.255524
ID_-2.070_29.230_2022_39,14.207896
ID_-2.070_29.230_2022_40,37.895393
ID_-2.070_29.230_2022_41,30.372288
ID_-2.070_29.230_2022_42,37.48841
ID_-2.070_29.230_2022_43,15.174089
ID_-2.070_29.230_2022_44,7.4151645
ID_-2.070_29.230_2022_45,3.8495264
ID_-2.070_29.230_2022_46,9.878998
ID_-2.070_29.230_2022_47,1.3580407
ID_-2.070_29.230_2022_48,3.5934653
ID_-2.080_28.620_2022_00,108.31573
ID_-2.080_28.620_2022_01,4.121386
ID_-2.080_28.620_2022_02,9.892085
ID_-2.080_28.620_2022_03,10.471891
ID_-2.080_28.620_2022_04,26.557913
ID_-2.080_28.620_2022_05,15.386185
ID_-2.080_28.620_2022_06,13.453041
ID_-2.080_28.620_2022_07,17.065832
ID_-2.080_28.620_2022_08,85.44593
ID_-2.080_28.620_2022_09,7.838267
ID_-2.080_28.620_2022_10,7.682974
ID_-2.080_28.620_2022_11,5.879345
ID_-2.080_28.620_2022_12,17.249105
ID_-2.080_28.620_2022_13,5.0289464
ID_-2.080_28.620_2022_14,5.4112434
ID_-2.080_28.620_2022_15,38.908234
ID_-2.080_28.620_2022_16,5.757433
ID_-2.080_28.620_2022_17,6.182362
ID_-2.080_28.620_2022_18,5.0197883
ID_-2.080_28.620_2022_19,2.0744698
ID_-2.080_28.620_2022_20,1.7281356
ID_-2.080_28.620_2022_21,25.588118
ID_-2.080_28.620_2022_22,1.8645337
ID_-2.080_28.620_2022_23,11.584379
ID_-2.080_28.620_2022_24,21.984045
ID_-2.080_28.620_2022_25,5.841924
ID_-2.080_28.620_2022_26,17.29541
ID_-2.080_28.620_2022_27,11.117
ID_-2.080_28.620_2022_28,15.729502
ID_-2.080_28.620_2022_29,5.0059023
ID_-2.080_28.620_2022_30,5.990759
ID_-2.080_28.620_2022_31,19.281849
ID_-2.080_28.620_2022_32,8.385559
ID_-2.080_28.620_2022_33,21.287546
ID_-2.080_28.620_2022_34,2.007522
ID_-2.080_28.620_2022_35,2.6001484
ID_-2.080_28.620_2022_36,2.350204
ID_-2.080_28.620_2022_37,3.3352728
ID_-2.080_28.620_2022_38,7.953513
ID_-2.080_28.620_2022_39,2.56768
ID_-2.080_28.620_2022_40,3.2288089
ID_-2.080_28.620_2022_41,4.474942
ID_-2.080_28.620_2022_42,13.813988
ID_-2.080_28.620_2022_43,4.820393
ID_-2.080_28.620_2022_44,13.882228
ID_-2.080_28.620_2022_45,0.61820865
ID_-2.080_28.620_2022_46,14.050939
ID_-2.080_28.620_2022_47,6.685128
ID_-2.080_28.620_2022_48,5.954673
ID_-2.082_29.218_2022_00,122.01396
ID_-2.082_29.218_2022_01,10.21248
ID_-2.082_29.218_2022_02,9.44716
ID_-2.082_29.218_2022_03,14.410544
ID_-2.082_29.218_2022_04,5.8636847
ID_-2.082_29.218_2022_05,13.681894
ID_-2.082_29.218_2022_06,15.253537
ID_-2.082_29.218_2022_07,10.198665
ID_-2.082_29.218_2022_08,99.638145
ID_-2.082_29.218_2022_09,106.90497
ID_-2.082_29.218_2022_10,12.287331
ID_-2.082_29.218_2022_11,4.8336635
ID_-2.082_29.218_2022_12,11.777826
ID_-2.082_29.218_2022_13,14.535153
ID_-2.082_29.218_2022_14,35.16598
ID_-2.082_29.218_2022_15,36.847317
ID_-2.082_29.218_2022_16,0.19902253
ID_-2.082_29.218_2022_17,0.58547527
ID_-2.082_29.218_2022_18,2.4279363
ID_-2.082_29.218_2022_19,13.423316
ID_-2.082_29.218_2022_20,24.153803
ID_-2.082_29.218_2022_21,12.689119
ID_-2.082_29.218_2022_22,9.100885
ID_-2.082_29.218_2022_23,18.928623
ID_-2.082_29.218_2022_24,15.330067
ID_-2.082_29.218_2022_25,17.097761
ID_-2.082_29.218_2022_26,17.405514
ID_-2.082_29.218_2022_27,6.893912
ID_-2.082_29.218_2022_28,12.803716
ID_-2.082_29.218_2022_29,15.587897
ID_-2.082_29.218_2022_30,35.773167
ID_-2.082_29.218_2022_31,24.611395
ID_-2.082_29.218_2022_32,22.014826
ID_-2.082_29.218_2022_33,44.128082
ID_-2.082_29.218_2022_34,39.72733
ID_-2.082_29.218_2022_35,68.795265
ID_-2.082_29.218_2022_36,30.185541
ID_-2.082_29.218_2022_37,20.102678
ID_-2.082_29.218_2022_38,35.458458
ID_-2.082_29.218_2022_39,42.213387
ID_-2.082_29.218_2022_40,32.927986
ID_-2.082_29.218_2022_41,71.953415
ID_-2.082_29.218_2022_42,68.19274
ID_-2.082_29.218_2022_43,50.69481
ID_-2.082_29.218_2022_44,40.978947
ID_-2.082_29.218_2022_45,41.90269
ID_-2.082_29.218_2022_46,38.796803
ID_-2.082_29.218_2022_47,25.239145
ID_-2.082_29.218_2022_48,12.115718
ID_-2.079_29.321_2022_00,371.41763
ID_-2.079_29.321_2022_01,240.31557
ID_-2.079_29.321_2022_02,264.7979
ID_-2.079_29.321_2022_03,245.45825
ID_-2.079_29.321_2022_04,247.57295
ID_-2.079_29.321_2022_05,240.45744
ID_-2.079_29.321_2022_06,248.2641
ID_-2.079_29.321_2022_07,249.0457
ID_-2.079_29.321_2022_08,243.54082
ID_-2.079_29.321_2022_09,238.95572
ID_-2.079_29.321_2022_10,127.9525
ID_-2.079_29.321_2022_11,123.26766
ID_-2.079_29.321_2022_12,140.3442
ID_-2.079_29.321_2022_13,115.06995
ID_-2.079_29.321_2022_14,150.61418
ID_-2.079_29.321_2022_15,152.15414
ID_-2.079_29.321_2022_16,153.9316
ID_-2.079_29.321_2022_17,145.36366
ID_-2.079_29.321_2022_18,137.05193
ID_-2.079_29.321_2022_19,147.89998
ID_-2.079_29.321_2022_20,146.86954
ID_-2.079_29.321_2022_21,153.37006
ID_-2.079_29.321_2022_22,151.84842
ID_-2.079_29.321_2022_23,151.80112
ID_-2.079_29.321_2022_24,151.69878
ID_-2.079_29.321_2022_25,152.89693
ID_-2.079_29.321_2022_26,154.78072
ID_-2.079_29.321_2022_27,136.64156
ID_-2.079_29.321_2022_28,155.05301
ID_-2.079_29.321_2022_29,169.80766
ID_-2.079_29.321_2022_30,177.21204
ID_-2.079_29.321_2022_31,162.83339
ID_-2.079_29.321_2022_32,147.08072
ID_-2.079_29.321_2022_33,179.75375
ID_-2.079_29.321_2022_34,173.90497
ID_-2.079_29.321_2022_35,159.9673
ID_-2.079_29.321_2022_36,160.09184
ID_-2.079_29.321_2022_37,185.1248
ID_-2.079_29.321_2022_38,191.27689
ID_-2.079_29.321_2022_39,189.67145
ID_-2.079_29.321_2022_40,185.65398
ID_-2.079_29.321_2022_41,189.90176
ID_-2.079_29.321_2022_42,183.56659
ID_-2.079_29.321_2022_43,187.75015
ID_-2.079_29.321_2022_44,157.83557
ID_-2.079_29.321_2022_45,156.45905
ID_-2.079_29.321_2022_46,175.35439
ID_-2.079_29.321_2022_47,147.32358
ID_-2.079_29.321_2022_48,146.04695
ID_-2.082_30.418_2022_00,111.10964
ID_-2.082_30.418_2022_01,17.899693
ID_-2.082_30.418_2022_02,16.98668
ID_-2.082_30.418_2022_03,21.716114
ID_-2.082_30.418_2022_04,5.5694375
ID_-2.082_30.418_2022_05,2.8394747
ID_-2.082_30.418_2022_06,2.732644
ID_-2.082_30.418_2022_07,7.5683894
ID_-2.082_30.418_2022_08,23.446333
ID_-2.082_30.418_2022_09,19.49593
ID_-2.082_30.418_2022_10,35.357933
ID_-2.082_30.418_2022_11,19.977757
ID_-2.082_30.418_2022_12,23.17783
ID_-2.082_30.418_2022_13,27.727932
ID_-2.082_30.418_2022_14,76.79219
ID_-2.082_30.418_2022_15,91.88958
ID_-2.082_30.418_2022_16,57.603836
ID_-2.082_30.418_2022_17,30.385345
ID_-2.082_30.418_2022_18,34.390335
ID_-2.082_30.418_2022_19,31.618084
ID_-2.082_30.418_2022_20,34.01968
ID_-2.082_30.418_2022_21,24.085537
ID_-2.082_30.418_2022_22,28.91375
ID_-2.082_30.418_2022_23,53.686516
ID_-2.082_30.418_2022_24,49.025875
ID_-2.082_30.418_2022_25,21.872196
ID_-2.082_30.418_2022_26,19.082804
ID_-2.082_30.418_2022_27,23.46621
ID_-2.082_30.418_2022_28,30.741175
ID_-2.082_30.418_2022_29,37.91815
ID_-2.082_30.418_2022_30,39.428482
ID_-2.082_30.418_2022_31,41.216988
ID_-2.082_30.418_2022_32,75.23713
ID_-2.082_30.418_2022_33,58.733295
ID_-2.082_30.418_2022_34,34.15719
ID_-2.082_30.418_2022_35,52.903526
ID_-2.082_30.418_2022_36,60.307327
ID_-2.082_30.418_2022_37,55.656185
ID_-2.082_30.418_2022_38,47.277138
ID_-2.082_30.418_2022_39,67.451584
ID_-2.082_30.418_2022_40,89.43677
ID_-2.082_30.418_2022_41,90.73443
ID_-2.082_30.418_2022_42,96.35365
ID_-2.082_30.418_2022_43,113.44463
ID_-2.082_30.418_2022_44,41.996685
ID_-2.082_30.418_2022_45,61.08801
ID_-2.082_30.418_2022_46,32.937683
ID_-2.082_30.418_2022_47,38.786247
ID_-2.082_30.418_2022_48,53.754982
ID_-2.091_30.709_2022_00,147.59227
ID_-2.091_30.709_2022_01,40.77639
ID_-2.091_30.709_2022_02,30.69091
ID_-2.091_30.709_2022_03,30.368706
ID_-2.091_30.709_2022_04,33.240875
ID_-2.091_30.709_2022_05,30.584793
ID_-2.091_30.709_2022_06,38.73444
ID_-2.091_30.709_2022_07,14.558447
ID_-2.091_30.709_2022_08,28.552406
ID_-2.091_30.709_2022_09,26.308348
ID_-2.091_30.709_2022_10,43.42159
ID_-2.091_30.709_2022_11,40.448025
ID_-2.091_30.709_2022_12,41.29998
ID_-2.091_30.709_2022_13,42.19061
ID_-2.091_30.709_2022_14,75.932686
ID_-2.091_30.709_2022_15,85.20155
ID_-2.091_30.709_2022_16,39.699722
ID_-2.091_30.709_2022_17,33.575943
ID_-2.091_30.709_2022_18,44.444813
ID_-2.091_30.709_2022_19,35.334274
ID_-2.091_30.709_2022_20,53.83309
ID_-2.091_30.709_2022_21,43.280163
ID_-2.091_30.709_2022_22,41.30502
ID_-2.091_30.709_2022_23,55.79984
ID_-2.091_30.709_2022_24,47.409878
ID_-2.091_30.709_2022_25,42.385727
ID_-2.091_30.709_2022_26,43.557243
ID_-2.091_30.709_2022_27,50.765965
ID_-2.091_30.709_2022_28,33.461914
ID_-2.091_30.709_2022_29,44.034645
ID_-2.091_30.709_2022_30,40.153652
ID_-2.091_30.709_2022_31,52.525883
ID_-2.091_30.709_2022_32,80.235016
ID_-2.091_30.709_2022_33,79.4133
ID_-2.091_30.709_2022_34,56.230072
ID_-2.091_30.709_2022_35,57.659874
ID_-2.091_30.709_2022_36,59.881294
ID_-2.091_30.709_2022_37,49.834084
ID_-2.091_30.709_2022_38,67.04428
ID_-2.091_30.709_2022_39,96.287445
ID_-2.091_30.709_2022_40,88.656494
ID_-2.091_30.709_2022_41,83.5196
ID_-2.091_30.709_2022_42,108.87148
ID_-2.091_30.709_2022_43,84.11605
ID_-2.091_30.709_2022_44,51.380116
ID_-2.091_30.709_2022_45,45.49885
ID_-2.091_30.709_2022_46,43.679836
ID_-2.091_30.709_2022_47,56.430134
ID_-2.091_30.709_2022_48,41.449265
ID_-2.123_28.977_2022_00,158.09999
ID_-2.123_28.977_2022_01,56.902187
ID_-2.123_28.977_2022_02,58.875084
ID_-2.123_28.977_2022_03,57.91995
ID_-2.123_28.977_2022_04,49.742493
ID_-2.123_28.977_2022_05,58.915703
ID_-2.123_28.977_2022_06,60.1054
ID_-2.123_28.977_2022_07,48.05975
ID_-2.123_28.977_2022_08,55.731983
ID_-2.123_28.977_2022_09,154.61346
ID_-2.123_28.977_2022_10,57.806114
ID_-2.123_28.977_2022_11,57.379547
ID_-2.123_28.977_2022_12,41.28165
ID_-2.123_28.977_2022_13,52.157837
ID_-2.123_28.977_2022_14,75.4947
ID_-2.123_28.977_2022_15,62.8788
ID_-2.123_28.977_2022_16,58.398117
ID_-2.123_28.977_2022_17,39.445415
ID_-2.123_28.977_2022_18,55.993576
ID_-2.123_28.977_2022_19,57.290253
ID_-2.123_28.977_2022_20,57.521
ID_-2.123_28.977_2022_21,59.64243
ID_-2.123_28.977_2022_22,58.78198
ID_-2.123_28.977_2022_23,38.66156
ID_-2.123_28.977_2022_24,75.668785
ID_-2.123_28.977_2022_25,61.467667
ID_-2.123_28.977_2022_26,57.07952
ID_-2.123_28.977_2022_27,61.0082
ID_-2.123_28.977_2022_28,51.25267
ID_-2.123_28.977_2022_29,82.472626
ID_-2.123_28.977_2022_30,49.09197
ID_-2.123_28.977_2022_31,61.906513
ID_-2.123_28.977_2022_32,47.416676
ID_-2.123_28.977_2022_33,71.27438
ID_-2.123_28.977_2022_34,44.42735
ID_-2.123_28.977_2022_35,62.83021
ID_-2.123_28.977_2022_36,81.0627
ID_-2.123_28.977_2022_37,66.33308
ID_-2.123_28.977_2022_38,80.79773
ID_-2.123_28.977_2022_39,82.119026
ID_-2.123_28.977_2022_40,69.158295
ID_-2.123_28.977_2022_41,91.81423
ID_-2.123_28.977_2022_42,90.61704
ID_-2.123_28.977_2022_43,87.25136
ID_-2.123_28.977_2022_44,50.781235
ID_-2.123_28.977_2022_45,68.392166
ID_-2.123_28.977_2022_46,66.1077
ID_-2.123_28.977_2022_47,70.03554
ID_-2.123_28.977_2022_48,101.12231
ID_-2.119_29.281_2022_00,217.3971
ID_-2.119_29.281_2022_01,115.22786
ID_-2.119_29.281_2022_02,113.529655
ID_-2.119_29.281_2022_03,116.92992
ID_-2.119_29.281_2022_04,113.38357
ID_-2.119_29.281_2022_05,118.051346
ID_-2.119_29.281_2022_06,108.51816
ID_-2.119_29.281_2022_07,110.585915
ID_-2.119_29.281_2022_08,205.17554
ID_-2.119_29.281_2022_09,110.15126
ID_-2.119_29.281_2022_10,116.731964
ID_-2.119_29.281_2022_11,113.03461
ID_-2.119_29.281_2022_12,110.17381
ID_-2.119_29.281_2022_13,132.92952
ID_-2.119_29.281_2022_14,134.09297
ID_-2.119_29.281_2022_15,131.62836
ID_-2.119_29.281_2022_16,123.91081
ID_-2.119_29.281_2022_17,80.75604
ID_-2.119_29.281_2022_18,86.57932
ID_-2.119_29.281_2022_19,61.081825
ID_-2.119_29.281_2022_20,72.2739
ID_-2.119_29.281_2022_21,74.851204
ID_-2.119_29.281_2022_22,72.540276
ID_-2.119_29.281_2022_23,78.87904
ID_-2.119_29.281_2022_24,80.36723
ID_-2.119_29.281_2022_25,86.56345
ID_-2.119_29.281_2022_26,82.34204
ID_-2.119_29.281_2022_27,70.67949
ID_-2.119_29.281_2022_28,86.633026
ID_-2.119_29.281_2022_29,78.26536
ID_-2.119_29.281_2022_30,81.658165
ID_-2.119_29.281_2022_31,86.843925
ID_-2.119_29.281_2022_32,81.799286
ID_-2.119_29.281_2022_33,104.848694
ID_-2.119_29.281_2022_34,99.02698
ID_-2.119_29.281_2022_35,138.9855
ID_-2.119_29.281_2022_36,136.6393
ID_-2.119_29.281_2022_37,110.03362
ID_-2.119_29.281_2022_38,144.57465
ID_-2.119_29.281_2022_39,126.87384
ID_-2.119_29.281_2022_40,146.27492
ID_-2.119_29.281_2022_41,165.76404
ID_-2.119_29.281_2022_42,168.85806
ID_-2.119_29.281_2022_43,165.92557
ID_-2.119_29.281_2022_44,117.94655
ID_-2.119_29.281_2022_45,126.40598
ID_-2.119_29.281_2022_46,122.83891
ID_-2.119_29.281_2022_47,107.032364
ID_-2.119_29.281_2022_48,120.81949
ID_-2.125_30.375_2022_00,190.55894
ID_-2.125_30.375_2022_01,68.83171
ID_-2.125_30.375_2022_02,62.428894
ID_-2.125_30.375_2022_03,60.899014
ID_-2.125_30.375_2022_04,66.08038
ID_-2.125_30.375_2022_05,59.377518
ID_-2.125_30.375_2022_06,58.353035
ID_-2.125_30.375_2022_07,51.51868
ID_-2.125_30.375_2022_08,68.55035
ID_-2.125_30.375_2022_09,67.096214
ID_-2.125_30.375_2022_10,64.25386
ID_-2.125_30.375_2022_11,66.4842
ID_-2.125_30.375_2022_12,64.65845
ID_-2.125_30.375_2022_13,67.32112
ID_-2.125_30.375_2022_14,116.41601
ID_-2.125_30.375_2022_15,114.519966
ID_-2.125_30.375_2022_16,108.32872
ID_-2.125_30.375_2022_17,66.016396
ID_-2.125_30.375_2022_18,80.05208
ID_-2.125_30.375_2022_19,70.64706
ID_-2.125_30.375_2022_20,72.38675
ID_-2.125_30.375_2022_21,70.80817
ID_-2.125_30.375_2022_22,68.34388
ID_-2.125_30.375_2022_23,73.96706
ID_-2.125_30.375_2022_24,69.62483
ID_-2.125_30.375_2022_25,81.34135
ID_-2.125_30.375_2022_26,67.37209
ID_-2.125_30.375_2022_27,66.827866
ID_-2.125_30.375_2022_28,72.72685
ID_-2.125_30.375_2022_29,69.59402
ID_-2.125_30.375_2022_30,67.19596
ID_-2.125_30.375_2022_31,80.00676
ID_-2.125_30.375_2022_32,95.60424
ID_-2.125_30.375_2022_33,91.25121
ID_-2.125_30.375_2022_34,78.40321
ID_-2.125_30.375_2022_35,87.54854
ID_-2.125_30.375_2022_36,86.90775
ID_-2.125_30.375_2022_37,88.11374
ID_-2.125_30.375_2022_38,87.012085
ID_-2.125_30.375_2022_39,110.40628
ID_-2.125_30.375_2022_40,132.13612
ID_-2.125_30.375_2022_41,135.0729
ID_-2.125_30.375_2022_42,155.44336
ID_-2.125_30.375_2022_43,135.63681
ID_-2.125_30.375_2022_44,95.444916
ID_-2.125_30.375_2022_45,80.65112
ID_-2.125_30.375_2022_46,80.75718
ID_-2.125_30.375_2022_47,92.79577
ID_-2.125_30.375_2022_48,85.24939
ID_-2.123_31.277_2022_00,84.11634
ID_-2.123_31.277_2022_01,6.9725876
ID_-2.123_31.277_2022_02,8.354654
ID_-2.123_31.277_2022_03,0.7116605
ID_-2.123_31.277_2022_04,2.3393626
ID_-2.123_31.277_2022_05,2.6139328
ID_-2.123_31.277_2022_06,4.744941
ID_-2.123_31.277_2022_07,17.078728
ID_-2.123_31.277_2022_08,16.160706
ID_-2.123_31.277_2022_09,6.1856313
ID_-2.123_31.277_2022_10,6.244022
ID_-2.123_31.277_2022_11,18.208567
ID_-2.123_31.277_2022_12,4.325643
ID_-2.123_31.277_2022_13,0.7600969
ID_-2.123_31.277_2022_14,23.961414
ID_-2.123_31.277_2022_15,27.175262
ID_-2.123_31.277_2022_16,20.528065
ID_-2.123_31.277_2022_17,24.860065
ID_-2.123_31.277_2022_18,6.7979665
ID_-2.123_31.277_2022_19,3.9480686
ID_-2.123_31.277_2022_20,1.2694099
ID_-2.123_31.277_2022_21,5.9178286
ID_-2.123_31.277_2022_22,1.9083562
ID_-2.123_31.277_2022_23,10.669927
ID_-2.123_31.277_2022_24,12.778659
ID_-2.123_31.277_2022_25,8.106663
ID_-2.123_31.277_2022_26,7.974457
ID_-2.123_31.277_2022_27,15.295295
ID_-2.123_31.277_2022_28,9.812106
ID_-2.123_31.277_2022_29,9.70157
ID_-2.123_31.277_2022_30,19.559702
ID_-2.123_31.277_2022_31,21.013033
ID_-2.123_31.277_2022_32,38.9463
ID_-2.123_31.277_2022_33,48.26896
ID_-2.123_31.277_2022_34,18.63435
ID_-2.123_31.277_2022_35,30.07159
ID_-2.123_31.277_2022_36,25.452866
ID_-2.123_31.277_2022_37,18.161491
ID_-2.123_31.277_2022_38,34.321896
ID_-2.123_31.277_2022_39,30.236313
ID_-2.123_31.277_2022_40,45.050926
ID_-2.123_31.277_2022_41,42.32085
ID_-2.123_31.277_2022_42,68.15001
ID_-2.123_31.277_2022_43,42.36829
ID_-2.123_31.277_2022_44,22.831133
ID_-2.123_31.277_2022_45,19.898842
ID_-2.123_31.277_2022_46,25.09338
ID_-2.123_31.277_2022_47,6.5387015
ID_-2.123_31.277_2022_48,21.83024
